,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,sum,address,postcode,state,country,property_valuation,age
1694,1702,Bryn,Whisby,1,14,1956-04-03,140,3,1000,N,â¦testâ§,0,17.0,5682.529999999999,51 Hollow Ridge Terrace,2768,0,Australia,9,23446.0
1695,1703,Nerita,Keppie,0,14,1991-04-01,119,8,1000,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,1,3.0,2468.1899999999996,38233 Boyd Alley,3976,2,Australia,6,10665.0
1696,1704,Tremain,Breadon,1,96,1962-10-22,21,4,20000,N,ì¬íê³¼íì ì´íì°êµ¬ì,0,12.0,3009.57,21800 Duke Parkway,3219,2,Australia,3,21053.0
1697,1705,Nelle,Haworth,0,1,1979-08-14,139,2,1000,N,<script>alert('hi')</script>,1,9.0,5029.5,3 Buena Vista Pass,4209,1,Australia,5,14913.0
1698,1706,Slade,Semark,1,32,1961-08-19,195,2,20000,N,ãã¼ãã£ã¼ã¸è¡ããªãã,1,10.0,9107.39,11 Victoria Place,2036,0,Australia,11,21482.0
1699,1707,Alfonso,Readett,1,18,1994-01-02,49,2,20000,N,ã,0,7.0,6986.84,78 Colorado Park,4105,1,Australia,8,9658.0
1700,1708,Wenona,Mahaddie,0,39,1988-12-30,100,6,20000,N,á ,0,20.0,6112.640000000001,39846 Springs Crossing,2154,0,Australia,10,11487.0
1701,1709,Osgood,Seeborne,1,36,1974-09-30,74,3,40000,N,Ù¡Ù¢Ù£,0,6.0,5390.71,8 Talisman Avenue,2211,0,Australia,10,16692.0
1702,1710,Matilde,MacKeeg,0,49,1954-06-30,86,3,20000,N,ãã¼ãã£ã¼ã¸è¡ããªãã,0,17.0,4067.4900000000002,147 Waubesa Point,2094,0,Australia,12,24089.0
1703,1711,Marie-jeanne,Mattson,0,81,1993-09-26,195,5,20000,N,ãã¼ãã£ã¼ã¸è¡ããªãã,1,7.0,6222.56,2 Dwight Point,4133,1,Australia,5,9756.0
1704,1712,Chad,,0,63,1976-10-12,55,3,20000,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,1,7.0,1953.53,62 Mallard Avenue,3437,2,Australia,7,15949.0
1705,1713,Jennica,Jeeks,0,89,1988-11-08,180,7,20000,N,ðµ ð ð ð,1,21.0,9031.89,9 Onsgard Court,3170,2,Australia,9,11539.0
1706,1714,Esma,Rycroft,0,80,1998-06-26,152,6,20000,N,â°â´âµ,1,4.0,5717.15,20415 Clyde Gallagher Parkway,2333,0,Australia,5,8022.0
1707,1715,Cobb,Schrinel,1,41,1988-06-01,193,1,1000,N,/dev/null; touch /tmp/blns.fail ; echo,1,12.0,2616.3199999999997,32 Hagan Junction,2570,0,Australia,9,11699.0
1708,1716,Lou,Yellep,0,42,1987-01-30,148,8,40000,N,nil,0,5.0,2372.87,5 Spohn Alley,2121,0,Australia,11,12187.0
1709,1717,Obadias,Gristwood,1,96,1978-11-14,41,5,1000,N,1/0,0,6.0,3349.0299999999997,8 Scott Street,3205,2,Australia,8,15186.0
1710,1718,Eada,Coaster,0,13,1994-04-19,120,2,20000,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,1,4.0,4488.2,02862 Esker Crossing,2173,0,Australia,9,9551.0
1711,1719,Devy,Hannum,1,71,1973-07-04,105,2,20000,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,0,18.0,5061.53,03 Lillian Street,3071,2,Australia,8,17145.0
1712,1720,Matilda,Milton,0,96,1986-10-06,165,2,1000,N,-100,1,13.0,5561.49,644 Karstens Place,3040,2,Australia,11,12303.0
1713,1721,Delcine,Hansod,0,82,1980-10-22,151,2,20000,N,0/0,0,14.0,8195.2,0 Graedel Drive,4817,1,Australia,4,14478.0
1714,1722,Fritz,Geare,1,52,1963-07-17,49,2,1000,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,0,4.0,12696.869999999997,86 Menomonie Plaza,2290,0,Australia,4,20785.0
1715,1723,Atalanta,Stoeck,0,90,1986-10-24,81,9,1000,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,1,7.0,4943.21,7233 Lerdahl Lane,4212,1,Australia,7,12285.0
1716,1724,Davita,Pristnor,0,28,1999-01-24,23,1,20000,N,â¦testâ§,1,4.0,2074.23,5676 Golf View Junction,2137,0,Australia,12,7810.0
1717,1725,Corena,Postlewhite,0,80,1979-07-19,96,5,20000,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,1,16.0,11020.22,2 Mcguire Terrace,2323,0,Australia,7,14939.0
1718,1726,Mariette,Alexsandrev,0,41,1973-08-06,96,2,20000,N,ì¸ëë°í ë¥´,0,11.0,10471.32,773 Tomscot Plaza,2203,0,Australia,10,17112.0
1719,1727,Everard,,1,43,1978-05-10,23,1,20000,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,0,6.0,7397.04,5 Fisk Way,2230,0,Australia,12,15374.0
1720,1728,Pryce,Larner,1,41,1977-05-04,115,2,40000,N,1,0,22.0,9185.8,0 Pierstorff Place,2770,0,Australia,8,15745.0
1721,1729,Alla,Kyles,0,37,1987-11-16,101,0,20000,N,ï¼ï¼ï¼,0,7.0,5273.49,25253 Straubel Trail,2153,0,Australia,10,11897.0
1722,1730,Tildi,Kirkup,0,29,1985-12-21,150,2,1000,N,100,0,20.0,3121.3,752 Nevada Circle,2089,0,Australia,10,12592.0
1723,1731,Aigneis,MacKall,0,26,1959-03-11,85,3,20000,N,"<>?:""{}|_+",1,19.0,8015.92,0672 Mitchell Terrace,4161,1,Australia,5,22374.0
1724,1732,Elihu,Cudworth,1,95,1978-07-07,57,0,1000,N,Ù¡Ù¢Ù£,1,10.0,4804.96,78 Parkside Trail,3046,2,Australia,8,15316.0
1725,1733,Gothart,Coomer,1,10,1986-05-26,25,2,20000,N,../../../../../../../../../../../etc/passwd%00,0,20.0,4933.33,7962 Dottie Park,2284,0,Australia,5,12436.0
1726,1734,Adriana,Cullerne,0,88,1977-10-10,43,7,1000,N,100,1,11.0,1998.5900000000001,0 Westport Center,4558,1,Australia,4,15586.0
1727,1735,Sly,Offord,1,7,1966-09-07,109,3,1000,N,../../../../../../../../../../../etc/hosts,0,8.0,5022.08,63862 Dawn Park,4655,1,Australia,2,19637.0
1728,1736,Garrek,Rowbotham,1,83,1998-05-10,25,4,40000,N,â©testâ©,0,4.0,8725.86,2538 Gateway Pass,4152,1,Australia,4,8069.0
1729,1737,Benny,Jammet,0,21,1976-09-06,148,6,40000,N,ï½ï½¨(Â´âï½â©,1,13.0,4477.58,33006 Petterle Trail,4121,1,Australia,8,15985.0
1730,1738,Frankie,Seydlitz,1,39,1985-04-24,66,0,20000,N,,1,14.0,3395.26,0130 Loeprich Lane,3808,2,Australia,9,12833.0
1731,1739,Burnaby,Stiffkins,1,20,1954-10-06,154,1,1000,N,1,0,7.0,4215.17,0 Warner Road,2680,0,Australia,4,23991.0
1732,1740,Faythe,Janaszewski,2,83,,139,4,1000,N,,1,,9327.380000000001,7 Ohio Court,3796,2,Australia,8,15625.47963668327
1733,1741,Karlens,Carneck,1,18,1994-07-11,76,2,20000,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,0,3.0,5075.22,27 Evergreen Terrace,2261,0,Australia,9,9468.0
1734,1742,Quintin,Dublin,1,48,1958-08-17,179,9,20000,N,â¢,0,13.0,7168.48,17 Ohio Drive,4053,1,Australia,7,22580.0
1735,1743,Pall,Creek,1,80,1981-07-25,62,5,40000,N,',1,8.0,8615.730000000001,4912 Lukken Way,4570,1,Australia,3,14202.0
1736,1744,Phoebe,Kahen,0,41,1972-01-21,108,2,20000,N,<svg><script>0<1>alert('XSS')</script>,0,12.0,1889.09,89 Cherokee Road,4211,1,Australia,8,17675.0
1737,1745,Leigha,Clawson,0,37,1955-08-23,40,2,1000,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,1,6.0,10025.74,4216 Annamark Pass,4300,1,Australia,4,23670.0
1738,1746,Kev,,1,58,1962-01-05,114,4,20000,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,0,6.0,8448.210000000001,6 Forest Dale Parkway,4017,1,Australia,4,21343.0
1739,1747,Obadiah,Fairall,1,46,1987-03-14,136,2,40000,N,ã»(ï¿£âï¿£)ã»:*:,0,14.0,2839.33,1 Namekagon Parkway,4075,1,Australia,5,12144.0
1740,1748,Skell,Oxenden,1,83,1956-06-07,132,5,1000,N,â¢,1,10.0,11012.260000000002,09810 Dayton Hill,4035,1,Australia,8,23381.0
1741,1749,Debbi,Petschelt,0,66,1980-10-22,195,8,20000,N,ðµ ð ð ð,0,4.0,3909.98,85 Magdeline Crossing,3149,2,Australia,9,14478.0
1742,1750,Filbert,Evreux,1,14,1959-05-13,95,1,1000,N,â¦testâ§,1,16.0,7768.64,7 Laurel Avenue,2125,0,Australia,12,22311.0
1743,1751,Sara-ann,Haddick,0,49,1969-03-23,195,3,1000,N,,0,4.0,3904.5699999999997,441 Old Shore Circle,2131,0,Australia,11,18709.0
1744,1752,Diane,Busk,0,92,1977-01-27,176,9,1000,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,0,17.0,5387.530000000001,5 Huxley Point,2154,0,Australia,10,15842.0
1745,1753,Kerry,Ford,0,6,1997-10-12,184,3,20000,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,1,1.0,4242.64,3483 Burrows Hill,2137,0,Australia,11,8279.0
1746,1754,Zonnya,Tolland,0,24,1965-11-27,195,7,1000,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,1,15.0,6904.570000000001,84707 Harper Circle,3114,2,Australia,10,19921.0
1747,1755,Dagmar,Panyer,0,38,1986-08-23,179,6,1000,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,0,20.0,6597.550000000001,78 Jackson Point,2047,0,Australia,11,12347.0
1748,1756,Daron,,0,92,1976-12-17,96,9,20000,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,0,7.0,2636.84,8 Armistice Circle,3977,2,Australia,6,15883.0
1749,1757,Hashim,Hartwell,1,68,1966-03-03,195,4,20000,N,<svg><script>0<1>alert('XSS')</script>,0,7.0,1228.07,73425 Mitchell Court,4304,1,Australia,3,19825.0
1750,1758,Helli,Cooksley,0,16,1971-10-28,15,0,1000,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,1,6.0,4887.03,4 5th Circle,2800,0,Australia,2,17760.0
1751,1759,Quillan,Shortland,1,52,1969-06-02,33,2,20000,N,á,0,15.0,5494.57,096 Anniversary Point,2030,0,Australia,12,18638.0
1752,1760,Kelsy,Barrowcliff,0,68,1966-04-27,55,3,20000,N,NIL,0,15.0,8150.56,7714 Heffernan Circle,3130,2,Australia,8,19770.0
1753,1761,Kassi,List,0,96,1974-08-29,97,5,1000,N,ðµ ð ð ð,1,14.0,5743.1,2 Portage Avenue,2170,0,Australia,9,16724.0
1754,1762,Gaye,Steutly,0,49,1978-04-30,136,3,1000,N,100,1,18.0,12375.52,636 Debs Circle,3039,2,Australia,9,15384.0
1755,1763,Suzie,Ornillos,0,96,1994-10-30,26,5,40000,N,<script>alert('hi')</script>,1,7.0,7841.490000000001,08731 Coleman Lane,3352,2,Australia,6,9357.0
1756,1764,Zaria,Van der Krui,0,36,1960-06-21,57,9,1000,N,â,1,10.0,3350.14,12860 Warner Court,3129,2,Australia,8,21906.0
1757,1765,Sibella,O' Mara,0,48,1967-02-13,151,9,20000,N,/dev/null; touch /tmp/blns.fail ; echo,0,10.0,8083.15,10 Cambridge Street,4567,1,Australia,7,19478.0
1758,1766,Maye,O'Moylane,0,53,1985-10-20,151,9,40000,N,â£,0,21.0,3464.7,8943 Knutson Point,4154,1,Australia,9,12654.0
1759,1767,Cicely,Millier,0,28,1959-03-10,158,5,40000,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,1,19.0,5973.14,3 Nevada Road,4215,1,Australia,3,22375.0
1760,1768,Normand,Ganderton,1,36,1974-02-09,125,5,20000,N,,0,13.0,2428.24,01 Havey Drive,2099,0,Australia,12,16925.0
1761,1769,Sheridan,Shaves,1,13,1960-11-26,195,9,1000,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,1,5.0,5115.5,466 Westport Drive,2263,0,Australia,7,21748.0
1762,1770,Chrysler,Vasile,0,63,1995-04-10,96,9,1000,N,ð¾ ð ð ð ð ð ð ð§,1,7.0,8228.41,40985 Cherokee Junction,2155,0,Australia,10,9195.0
1763,1771,Zarah,Santello,0,1,1974-11-01,77,5,1000,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,1,14.0,7019.950000000001,410 Hoepker Pass,4123,1,Australia,5,16660.0
1764,1772,Michael,Foulis,1,98,1984-07-07,73,2,20000,N,"''''""",1,14.0,4467.889999999999,6 Reinke Street,2768,0,Australia,10,13124.0
1765,1773,Nickolas,Guittet,2,82,,195,4,1000,N,,1,,13096.0,9097 Superior Drive,2114,0,Australia,8,15625.47963668327
1766,1774,Vidovik,Astall,1,48,1978-11-01,44,2,1000,N,ð¾ ð ð ð ð ð ð ð,1,18.0,3792.41,6 Hansons Park,2145,0,Australia,7,15199.0
1767,1775,Kimberly,Dishmon,0,73,1995-10-01,14,2,40000,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,0,3.0,6171.379999999999,5394 Dryden Terrace,3149,2,Australia,11,9021.0
1768,1776,Korey,Gate,1,77,1978-08-26,6,2,40000,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,0,10.0,7458.650000000001,56 Bultman Parkway,4721,1,Australia,1,15266.0
1769,1777,Lucinda,Jerok,0,47,1994-05-02,146,7,40000,N,2018-02-01 00:00:00,0,1.0,7648.4400000000005,835 West Hill,2118,0,Australia,11,9538.0
1770,1778,Emera,Margrem,0,72,2000-07-30,166,9,1000,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,1,2.0,3040.4,8 Vermont Pass,3930,2,Australia,9,7257.0
1771,1779,Krishnah,Firmage,1,55,1996-11-19,94,0,40000,N,"''''""",0,5.0,8886.92,6238 Hanover Crossing,3141,2,Australia,7,8606.0
1772,1780,Maude,Tixier,2,52,,139,4,1000,N,,0,,4117.57,2 Thierer Plaza,3976,2,Australia,3,15625.47963668327
1773,1781,Sammie,Uglow,1,63,1965-07-26,50,9,40000,N,,0,17.0,3282.1799999999994,71776 Express Avenue,2749,0,Australia,8,20045.0
1774,1782,Ewen,Emes,1,47,1966-12-22,117,3,40000,N,",./;'[]\-=",1,9.0,8490.84,162 Golf View Hill,2011,0,Australia,6,19531.0
1775,1783,Brett,McCalister,1,55,1995-07-30,195,7,1000,N,"'""''''""",1,7.0,11248.250000000002,7389 Union Place,2745,0,Australia,8,9084.0
1776,1784,Louella,O' Timony,0,37,1994-10-15,75,5,1000,N,100,1,6.0,4486.610000000001,07 Miller Pass,2017,0,Australia,9,9372.0
1777,1785,Marty,Whatford,1,23,1960-12-10,42,3,1000,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,0,19.0,5294.27,30 Delladonna Plaza,3046,2,Australia,8,21734.0
1778,1786,Lonee,Gorce,0,70,1962-03-20,17,0,20000,N,â£,1,11.0,1570.1,7395 Blackbird Lane,2134,0,Australia,9,21269.0
1779,1787,Tull,Godehard.sf,1,2,1976-11-21,71,7,20000,N,1,1,13.0,7519.39,79427 Hudson Trail,3677,2,Australia,1,15909.0
1780,1788,Anna-diana,Kurten,0,79,1964-08-10,5,2,20000,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,1,10.0,10584.150000000001,67 Hooker Place,2380,0,Australia,5,20395.0
1781,1789,Talya,Darycott,0,44,1986-08-29,20,6,1000,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,0,9.0,3728.3,0380 Chinook Avenue,2047,0,Australia,12,12341.0
1782,1790,Vite,Molyneux,1,90,1993-09-25,37,3,40000,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,0,1.0,4313.98,4092 Brentwood Trail,2147,0,Australia,10,9757.0
1783,1791,Ninon,Van Der Hoog,0,20,1974-12-25,50,4,40000,N,<svg><script>0<1>alert('XSS')</script>,1,19.0,7479.160000000001,613 Mayfield Trail,4012,1,Australia,6,16606.0
1784,1792,Dunstan,Kegley,1,1,1988-04-07,195,2,1000,N,-1,0,15.0,9395.760000000002,2 Spohn Court,2750,0,Australia,9,11754.0
1785,1793,Hewett,Handes,1,19,1989-06-14,14,2,1000,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,1,2.0,7572.360000000001,05239 Springs Circle,3030,2,Australia,7,11321.0
1786,1794,Caro,McKirton,0,53,1969-03-10,19,6,1000,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,0,8.0,3869.4399999999996,59 Old Gate Drive,4878,1,Australia,5,18722.0
1787,1795,Wally,Rebbeck,1,40,1977-09-21,95,5,40000,N,100,0,7.0,6133.57,31186 Hoard Junction,2015,0,Australia,12,15605.0
1788,1796,Cayla,Marcus,0,79,1969-11-28,57,5,20000,N,ç°ä¸­ããã«ããã¦ä¸ãã,1,8.0,471.26,2 Crest Line Crossing,2072,0,Australia,9,18459.0
1789,1797,Basile,Le Floch,1,49,1974-05-16,24,9,1000,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),0,8.0,10502.990000000002,18083 Mallard Drive,3075,2,Australia,7,16829.0
1790,1798,Eunice,Risom,0,46,2000-10-11,64,5,20000,N,ì¸ëë°í ë¥´,1,1.0,6605.389999999999,93 Lakeland Court,3810,2,Australia,6,7184.0
1791,1799,Tito,Brash,1,81,1977-12-23,195,9,40000,N,"__ï¾(,_,*)",0,17.0,4409.38,023 Thackeray Lane,2070,0,Australia,12,15512.0
1792,1800,Dianemarie,Hatherall,0,30,1955-09-23,71,0,20000,N,00ËÆ$-,0,11.0,5571.58,79737 Hollow Ridge Trail,2199,0,Australia,9,23639.0
1793,1801,Bendix,Olivella,1,48,1976-12-23,97,5,40000,N,"__ï¾(,_,*)",0,21.0,9112.94,95465 Union Plaza,4055,1,Australia,7,15877.0
1794,1802,Lizzie,Duke,0,3,1973-04-11,106,5,1000,N,-100,0,7.0,10435.94,66238 Old Gate Circle,4157,1,Australia,9,17229.0
1795,1803,Clarinda,Edlyn,0,75,1988-01-13,195,9,1000,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,0,6.0,7116.289999999999,3 Delladonna Street,4799,1,Australia,3,11839.0
1796,1804,Matelda,Kordas,0,91,1963-03-28,119,6,40000,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,0,4.0,4740.04,3 Mallard Center,2251,0,Australia,8,20896.0
1797,1805,Venus,Sketch,0,90,1976-10-15,35,2,1000,N,"""'",0,12.0,2108.15,31 Eastwood Circle,2460,0,Australia,3,15946.0
1798,1806,Gil,De Gregorio,2,95,,162,4,1000,N,,0,,8723.789999999999,507 Onsgard Place,4701,1,Australia,1,15625.47963668327
1799,1807,Pollyanna,Serjeantson,0,45,1955-03-15,87,9,20000,N,100,1,16.0,6829.25,69555 Dakota Alley,4211,1,Australia,5,23831.0
1800,1808,Charles,Carren,1,98,1965-12-15,94,7,20000,N,á,0,17.0,10837.15,21969 Lawn Court,2095,0,Australia,9,19903.0
1801,1809,Reba,Southon,0,67,1961-01-26,126,3,1000,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,1,19.0,10150.57,7 Erie Court,2263,0,Australia,7,21687.0
1802,1810,Royall,Terris,1,98,1959-05-06,77,5,20000,N,Ù¡Ù¢Ù£,0,16.0,458.74,0724 Oxford Crossing,2146,0,Australia,9,22318.0
1803,1811,Sylvan,Sugge,1,59,1999-10-13,195,2,1000,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,0,1.0,10112.529999999999,1 Monterey Terrace,2011,0,Australia,12,7548.0
1804,1812,Daffi,Sewley,0,20,1959-07-11,42,3,40000,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,0,14.0,10631.38,75 Duke Plaza,2147,0,Australia,9,22252.0
1805,1813,Reeva,Eakeley,0,45,2001-05-19,181,5,1000,N,ï¼ï¼ï¼,0,1.0,6307.179999999999,156 Lakeland Way,4035,1,Australia,9,6964.0
1806,1814,Shawn,Platfoot,0,33,1988-08-18,190,7,40000,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,0,17.0,4848.030000000001,91 Mosinee Point,2166,0,Australia,5,11621.0
1807,1815,Bab,Bingall,0,23,1954-03-26,159,0,1000,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),1,19.0,4235.58,1508 Hooker Avenue,2000,0,Australia,8,24185.0
